-0.16339,-0.0050354,0.30749,0.019784,-0.089159,0.1919,-0.17345,0.096095,-0.24337,0.20924,-0.097898,0.056458,-0.11419,-0.042214,0.21158,-0.030324,0.038723,-0.012317,0.10679,0.16942,-0.1747,0.20913,-0.29714,0.21014,-0.049996,0.22014,0.0044989,0.12437,0.0088339,-0.1146,-0.019005,0.20622,0.20082,0.097782,0.18296,0.029916,0.027504,-0.19945,0.021967,-0.029277,-0.0011526,-0.017188,-0.054044,0.056794,0.028518,0.23781,0.1157,0.14197,0.27988,-0.1077,-0.11758,0.067977,0.13237,-0.17042,0.057737,-0.16428,0.029852,-0.10184,-0.061994,-0.098527,0.017368,0.1981,-0.069001,0.11873,-0.043493,0.17373,0.33991,-0.039006,0.1106,0.23938,-0.079478,0.064996,-0.02459,0.062357,0.21337,-0.05962,0.16783,0.12553,0.042606,0.27617,-0.18555,0.30079,-0.11663,-0.052251,-0.25836,-0.14573,0.33903,0.12798,0.014842,-0.056779,0.039641,-0.10465,-0.053968,-0.15025,-0.21443,0.32448,0.091955,0.059279,-0.18689,-0.0014824,1
0.067379,-0.040658,0.06138,0.1029,0.15741,0.35063,0.05465,0.19846,-0.065178,-0.23387,-0.071827,-0.11086,-0.072438,-0.16264,0.026395,0.039565,0.2223,0.082368,-0.059688,0.045532,0.071832,-0.2454,0.21671,-0.0010954,-0.26841,0.089215,0.10805,0.21027,-0.12001,0.084049,-0.16488,-0.17202,0.12783,0.057286,0.05352,-0.0065456,-0.087117,-0.12193,-0.20922,-0.047466,-0.063928,0.16916,0.43724,-0.1706,0.21778,-0.11368,0.26439,-0.3034,-0.10482,0.056437,0.25433,-0.0024588,0.13862,-0.25896,-0.095493,-0.16849,-0.12132,0.24287,-0.00071139,0.11079,0.33645,-0.088436,0.042463,-0.15852,0.12005,0.017649,-0.065649,0.036916,0.089529,0.053704,0.16182,0.074456,0.0056784,-0.12874,0.058042,-0.30239,-0.085256,-0.092193,0.048875,0.14224,0.19295,0.092706,-0.054491,0.0047059,-0.031374,-0.011945,0.020407,-0.09275,-0.045258,0.17539,0.068638,-0.0076876,0.26336,-0.11218,0.16061,0.099905,0.2636,-0.042182,0.1921,-0.050446,1
-0.052739,0.12685,-0.10623,0.056608,-0.0015129,-0.038345,-0.23442,0.076055,-0.041512,-0.19605,0.28861,0.25663,-0.073374,0.012224,0.12915,0.063315,0.18701,0.018513,-0.16757,0.075351,-0.33061,-0.064371,-0.13302,0.25866,0.12265,0.097478,-0.081433,0.044591,-0.010501,0.016785,-0.086104,0.082415,-0.1574,0.15608,0.041884,-0.037654,-0.13621,0.21116,-0.20459,0.37732,-0.11277,0.038837,0.18066,-0.065085,-0.071647,-0.047759,0.013617,0.28879,0.041433,0.069342,0.15895,-0.044889,0.089827,-0.13489,-0.071642,-0.15443,-0.12175,0.30321,0.13978,-0.14796,0.1388,-0.067153,-0.077786,0.12536,0.16719,-0.041978,-0.096492,-0.15303,-0.080629,-0.06068,0.16369,0.13463,0.012307,-0.01704,0.22401,0.17343,-0.015847,0.15209,0.27961,-0.11289,0.053959,-0.21809,-0.2531,0.39715,-0.36494,-0.038486,0.072188,0.00019723,-0.090584,0.23277,-0.014666,-0.036838,-0.066581,-0.15425,0.060485,0.040504,-0.13334,0.139,-0.15727,0.12434,1
0.10955,0.02899,-0.067232,-0.24429,-0.35802,-0.011195,-0.07003,0.1131,0.088248,-0.26487,0.15305,-0.014804,-0.068501,-0.12661,-0.087704,-0.082601,-0.023924,-0.050839,-0.10604,0.20142,-0.071992,-0.07369,0.05569,-0.0056764,-0.28432,0.15805,-0.19057,0.2085,0.064048,0.12935,-0.051314,0.0047058,-0.031161,-0.066006,0.12627,-0.033521,-0.15766,0.025764,-0.0068461,0.093773,0.088101,-0.17775,0.0094191,0.14942,-0.064148,0.0063825,0.42781,-0.083621,0.0089743,-0.020943,0.19353,0.19311,0.096126,-0.16256,0.11929,-0.23991,-0.21122,0.093852,-0.16109,0.01796,-0.13755,0.10301,-0.14539,0.10365,0.013072,-0.14587,0.30107,-0.14584,0.2848,0.2855,0.050515,0.078741,-0.079641,0.21565,0.098798,-0.067304,0.012992,-0.051583,0.035591,0.16426,0.29206,-0.18089,0.073915,-0.19361,-0.077506,-0.085487,-0.14719,0.15948,0.027371,-0.11659,0.14679,-0.10024,-0.082187,0.12745,0.17926,0.32607,-0.088656,-0.055805,-0.2259,0.28648,1
0.15323,-0.0038365,-0.088883,0.093041,0.22077,-0.10157,0.21462,0.030305,0.0070747,-0.27181,0.039433,0.14034,0.21347,0.0061568,0.15675,-0.045068,-0.12709,-0.084896,0.099464,0.038911,-0.087968,0.081214,-0.031828,-0.22042,-0.066983,-0.29355,-0.020175,0.064902,0.16667,0.27876,0.12331,0.11324,0.028592,0.22757,0.10226,-0.050125,0.12781,0.044609,0.092011,0.17505,-0.28808,-0.051868,0.13022,-0.16927,0.13349,0.25387,-0.1743,0.10145,-0.13696,-0.11305,0.094643,-0.11599,-0.019377,0.14252,0.22004,-0.16218,0.08436,0.028312,-0.19222,0.038739,-0.10085,0.035123,0.032531,0.14664,-0.16321,-0.17055,-0.19585,0.16243,0.079657,0.3289,-0.06106,0.29638,-0.19709,5.2613e-05,-0.095997,0.49764,-0.26991,-0.066772,-0.046707,0.087214,0.27366,-0.21462,-0.12474,-0.06977,0.063327,-0.025505,0.14201,0.0070925,-0.044198,-0.053992,0.023172,-0.0982,-0.056844,0.14025,-0.082184,0.18575,-0.17968,-0.073016,0.098214,-0.0036015,1
0.061598,-0.22457,-0.038038,0.023093,0.098037,-0.13838,0.18345,0.12719,0.057725,-0.07463,0.29459,0.1299,-0.09062,0.12241,-0.26173,0.062199,-0.090448,0.098321,-0.2759,-0.1107,-0.33589,-0.0505,0.018591,-0.25774,0.024926,-0.094149,0.090039,-0.14593,-0.0025311,0.09767,-0.047648,-0.10585,0.17437,0.31129,0.22912,-0.072811,0.12013,-0.18031,0.17386,-0.13375,0.0047949,-0.28982,-0.072868,0.04836,0.087225,0.087469,0.14805,-0.14339,0.1349,-0.1289,0.041636,-0.15108,-0.023861,-0.081499,-0.13996,-0.22304,-0.014715,0.10726,-0.15434,-0.024425,0.062144,0.015263,-0.10182,-0.13472,0.15352,0.065468,-0.048663,0.04816,0.25077,0.026292,-0.069429,-0.12326,-0.011658,0.071166,0.041394,0.011297,0.049309,-0.1077,0.25994,-0.16898,-0.16759,0.19653,0.27124,0.12719,-0.25127,0.012468,0.011215,-0.10334,0.029782,-0.0015379,0.012512,-0.21482,-0.22754,-0.3177,-0.21094,0.017583,-0.03859,-0.053682,0.38772,0.24346,1
0.06148,-0.16383,0.15613,0.013101,-0.12055,0.1197,0.19827,0.21226,0.049423,-0.062515,0.17621,0.31993,-0.29503,-0.0087067,0.021688,0.15459,-0.043883,0.20594,-0.080477,-0.049616,0.046355,0.038466,0.18791,-0.1354,0.05155,-0.10737,0.096614,-0.1074,-0.096205,0.31257,0.1063,0.22958,-0.1972,0.13459,-0.11785,-0.063109,-0.13482,-0.10849,0.28297,0.0045432,-0.045306,-0.10763,-0.025489,0.12417,0.0093294,0.0027906,-0.0094756,0.27529,-0.11094,-0.03714,-0.19635,0.22185,-0.20788,-0.14209,-0.024295,0.11312,0.071016,-0.24169,0.14813,-0.055053,-0.28893,0.2141,0.15991,0.20434,-0.10074,-0.20769,0.042663,-0.096339,-0.099494,-0.22997,-0.20257,-0.03084,-0.17137,0.11915,0.027116,-0.13616,0.30226,-0.043979,-0.23828,-0.041754,0.12394,-0.066352,-0.10463,-0.031624,-0.19219,0.0084705,-0.065302,0.078327,0.18645,-0.070344,0.0094792,0.19022,-0.1454,-0.054858,-0.0085817,-0.055594,-0.10094,0.029631,-0.40218,0.14439,1
0.20648,0.0057036,-0.11333,0.10876,-0.21794,-0.1728,0.067435,-0.024046,-0.16248,-0.0083021,0.19516,-0.27245,0.090664,-0.2642,-0.069983,-0.17779,-0.10803,0.10483,-0.15408,0.039158,-0.023069,0.30707,0.0075856,0.16152,-0.067864,0.15413,-0.069757,0.017341,0.046018,-0.017228,-0.031574,-0.041042,-0.0061062,0.40571,0.045302,-0.012849,0.0027972,-0.35378,-0.31647,0.0040257,0.11928,0.17163,-0.14803,-0.071991,-0.11614,0.065519,-0.0865,-0.15989,0.12406,0.075426,0.049646,-0.11863,-0.21786,0.087453,0.034045,-0.085979,0.050955,-0.18954,-0.13743,0.082595,-0.22001,-0.19578,0.037032,0.067354,0.068746,-0.0029062,-0.056801,9.308e-05,0.12195,-0.20399,-0.3965,-0.023432,-0.18234,0.097287,0.11471,-0.14803,0.096119,-0.1125,0.14426,0.029798,0.19238,0.087833,0.10774,0.068911,0.18064,0.0055267,-0.12772,0.059758,0.035757,0.43195,-0.2073,0.021989,-0.27905,0.022354,0.011207,-0.126,0.20383,0.039201,-0.20265,0.018384,1
0.025662,-0.19827,-0.11258,-0.21527,0.34232,0.040492,-0.053964,-0.11867,-0.0084016,0.10386,-0.1352,-0.1684,0.062871,0.071319,-0.062761,-0.044514,-0.20453,-0.20728,0.026015,0.28362,-0.038011,-0.0090038,0.077997,-0.20046,0.13581,0.060186,-0.15669,0.16969,-0.14441,0.038468,-0.033184,0.1267,-0.049476,-0.052726,-0.22788,0.13417,-0.057427,0.078829,-0.053607,0.055027,0.26905,0.079723,0.015201,0.40425,-0.27883,-0.15675,0.10716,0.1762,0.053158,0.16458,0.03295,0.098381,0.017416,-0.049906,0.13489,0.1649,0.12369,-0.029262,-0.24513,0.096955,-0.3343,0.10029,0.16245,0.054601,-0.013103,0.13158,0.034884,-0.08356,-0.045791,-0.24642,-0.0027908,0.27007,0.020403,0.10452,-0.096365,0.028765,0.062526,-0.24569,0.076072,-0.030821,-0.1497,0.025656,0.11817,-0.17391,-0.1639,-0.23673,-0.018135,0.001423,0.031502,0.14861,0.41407,0.10607,-0.023254,-0.074037,-0.070724,0.35324,0.22052,-0.027363,0.039839,0.11688,1
0.15041,0.11398,-0.11396,0.085181,0.013279,0.096812,0.0049178,0.071119,-0.19492,0.38403,0.064844,0.094392,-0.10303,-0.12257,-0.020286,-0.13673,0.21061,0.027046,-0.077714,-0.0085407,0.080668,-0.052146,-0.066675,-0.044511,-0.094194,-0.069878,0.099479,-0.058122,0.12518,0.32489,0.017826,0.026532,0.20551,-0.038439,-0.0020294,0.12152,-0.20607,0.38153,0.076293,0.044023,-0.065666,-0.15872,-0.19756,-0.22174,-0.077343,-0.0027248,-0.21696,-0.091,-0.067427,-0.14245,-0.044367,0.10302,-0.075115,-0.061103,-0.068777,0.12373,-0.0087968,-0.10985,0.3014,-0.057521,-0.085383,-0.012776,0.095817,0.13136,0.18269,0.10163,0.39617,0.089548,0.25853,0.066558,0.24781,-0.13247,-0.042113,-0.032722,0.11006,-0.14971,0.047281,0.21462,0.068654,-0.14815,0.36482,-0.0068629,-0.060472,0.070167,0.037497,0.10512,-0.059235,-0.27565,0.027076,0.16316,0.2212,0.38414,-0.043945,-0.10874,0.11047,-0.1363,-0.087647,0.15608,0.017495,-0.27218,1
-0.23394,-0.84042,-0.10298,-0.42909,0.95143,0.49121,-0.30674,-0.64946,-0.95932,-0.17397,-1.0252,0.36819,0.29887,-0.17255,0.042044,0.76421,0.081784,-0.29482,-0.41238,0.29709,0.15721,0.020679,0.50009,-0.15719,-0.0011529,-0.31727,-0.18125,0.49404,0.54472,-0.32702,0.011301,-0.36307,0.40836,-0.29135,0.34086,-0.64894,-0.018633,-0.28803,-0.39649,0.21002,-0.66169,-0.35108,0.68719,-0.23871,-0.13442,-0.22127,0.32428,0.58763,-0.0666,-0.89721,0.23763,-0.16609,0.33035,0.18138,0.67451,0.1373,0.47086,-0.58677,0.10819,0.83346,0.29758,-0.48958,0.14639,-1.4177,-0.65835,-0.92716,0.30808,-0.49277,-0.47566,0.12985,-0.19409,-0.20012,-0.25863,-0.028888,-0.12032,0.69783,0.32246,0.35863,0.056263,0.49477,0.22027,-0.83003,-0.40232,-0.13952,-0.51135,0.18786,-1.1384,-0.06988,-0.05716,-0.46503,-0.25893,0.59994,-0.32898,0.27847,-0.21671,-0.083338,-0.033621,0.11761,-0.41108,-0.67413,2
0.033213,-0.65495,-0.56174,-0.41208,1.0317,0.55925,-0.34844,-0.33863,-0.75015,0.35345,-1.014,0.43893,0.36971,-0.41974,-0.27133,0.50503,-0.32385,-0.11845,-0.24207,0.42746,0.23159,0.38734,0.31852,-0.24454,0.29342,0.071686,0.40941,0.69412,0.48287,-0.56041,-0.21362,-0.68775,0.39413,0.32952,0.47528,-0.50159,-0.045198,-0.33012,-0.11919,0.29911,-0.13868,-0.24454,0.44175,0.062169,-0.29216,-0.3284,0.040285,-0.13427,-0.19041,-0.62617,0.48245,-0.32169,0.66993,0.43638,0.72533,0.11702,0.076752,-0.58653,0.40997,0.36455,-0.54887,0.052365,-0.069105,-1.2996,-0.5461,-0.87117,0.20871,-0.84048,-0.16828,0.27677,0.26349,-0.23975,-0.5075,-0.25268,0.1362,0.70011,0.58381,0.090076,-0.0024658,0.6352,-0.22309,-0.60188,-0.48807,-0.10387,-0.712,0.1968,-1.5612,0.33221,0.21872,-0.32277,-0.015036,0.39047,-0.093699,0.4642,-0.2151,0.0032463,-0.20464,0.15801,0.019131,-0.80911,2
0.081706,-0.75009,0.067201,-0.36846,0.52928,0.21558,0.00084737,-0.5681,-0.56322,0.22721,-0.73848,0.49683,0.18815,-0.067705,-0.32959,0.74373,-0.44764,-0.23131,-0.34212,0.34379,0.14957,0.78392,0.11712,-0.3089,-0.010707,-0.15456,0.14347,0.047214,0.4553,-0.55605,0.095767,-0.63649,0.55042,-0.47583,0.48224,-0.17774,-0.12731,-0.43489,-0.82125,0.47506,-0.20045,0.077233,0.41513,-0.31619,-0.21168,-0.26534,0.24953,0.16442,0.077318,-0.71959,0.09193,0.038846,0.4906,0.2503,0.65403,-0.027923,-0.1278,-0.50078,-0.20624,0.62132,0.29073,-0.059119,-0.26036,-1.0566,-0.59605,-0.70177,-0.14266,-0.88456,-0.032883,0.12535,-0.056563,0.16469,-0.46104,0.0056718,0.0051703,0.051765,0.48486,0.3505,0.1197,0.6123,0.038958,-0.53815,-0.54807,-0.33864,-0.5403,0.0029691,-1.3487,-0.3308,-0.39373,0.14478,-0.24455,0.71676,0.057111,0.30132,-0.041153,-0.14401,0.16611,-0.31561,-0.027231,-0.76326,2
0.10403,-0.8883,-0.12068,-0.32084,0.75786,0.34385,0.15763,-0.57566,-1.0255,0.37147,-0.65877,0.35966,0.11527,-0.34196,-0.044735,0.16049,-0.24242,-0.41176,-0.76153,0.7442,0.24853,0.55495,0.17839,-0.55956,0.2386,-0.30955,0.030065,0.19567,1.1499,-0.67662,0.035046,-0.34598,0.26793,-0.36502,0.58532,-0.38645,3.6417e-05,-0.3832,-0.27567,0.060507,-0.49148,0.31494,0.73003,-0.23215,-0.11387,-0.14257,0.21647,0.3008,-0.27489,-0.72759,0.43485,-0.3474,0.45056,0.39179,0.54875,-0.29449,0.51516,-0.55934,-0.020643,0.56574,0.11259,-0.12525,0.24551,-1.3193,-0.42925,-0.89218,0.12416,-0.70246,-0.00039455,0.24672,0.557,-0.35938,-0.3424,-0.025736,0.32823,0.5106,0.2768,0.2067,0.050124,0.53349,0.022473,-0.63659,-0.51545,-0.056164,-0.5932,-0.04847,-1.0087,-0.25762,-0.15631,-0.063256,-0.35728,0.71737,-0.17261,0.19037,0.10484,0.51208,0.24189,0.2511,-0.13675,-0.72455,2
-0.10859,-0.77771,-0.54338,-0.51703,0.8707,0.69834,-0.23832,-0.32258,-0.47855,0.080148,-0.7261,-0.056566,0.29575,0.048333,-0.29171,0.5122,0.11441,-0.4773,-0.69681,0.60176,0.31215,0.22331,-0.095212,-0.35763,-0.24025,-0.62127,0.40449,0.10567,0.5919,-0.13144,-0.22875,-0.63209,0.48004,0.37695,0.6482,0.17825,-0.17021,-0.33345,-0.31128,0.34253,-0.5988,0.22253,0.82262,-0.24958,-0.14483,-0.46839,0.037458,0.47884,0.040696,-1.1093,0.24108,-0.17151,0.62379,0.67476,0.55855,-0.021698,0.027647,-0.7194,0.021755,0.36986,0.019511,-0.38719,-0.21151,-1.1122,-0.083631,-0.60182,-0.047269,-0.52527,-0.27953,0.51944,0.10016,0.067187,-0.47107,-0.18295,0.20471,0.48032,0.088353,0.13568,-0.23053,0.60515,-0.20308,-0.72071,-0.55982,-0.12163,-0.60204,-0.068486,-0.96735,-0.16358,-0.1115,-0.18007,-0.39055,0.95477,0.067963,0.57019,-0.44918,0.13093,0.2723,0.26328,0.38417,-0.66096,2
